Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Status,Total_enrolled,Total_approved,Total_evaluations,Total_without_evaluations,Avg_grade,Course_Name,Marital_status_Label
Others,39,1,9003,1,1,170.0,1,1,37,6,6,170.0,0,0,1,1,0,0,20.0,0,Enrolled,7.0,0,1,0.0,0.0,Agronomy,Others
1,17,3,9238,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19.0,0,Graduate,12.0,9,22,0.0,11.333333333333332,Social Service,Single
1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29.0,0,Graduate,16.0,14,16,0.0,14.257142857142856,Nursing,Single
1,43,1,9238,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21.0,0,Dropout,12.0,5,25,0.0,11.666666666666668,Social Service,Single
1,39,1,9085,1,1,130.0,1,37,19,9,7,130.0,1,0,0,1,0,0,28.0,0,Enrolled,10.0,8,24,1.0,10.875,Veterinary Nursing,Single
1,17,2,9556,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20.0,0,Graduate,15.0,15,16,0.0,13.009821428571428,Oral Hygiene,Single
1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19.0,0,Graduate,14.0,12,14,0.0,11.683333333333332,Nursing,Single
1,42,1,8014,0,1,150.0,1,19,2,4,6,148.0,0,0,0,1,0,0,26.0,0,Graduate,12.0,8,18,0.0,11.833333333333332,Social Service (Evening),Single
1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20.0,0,Dropout,12.0,10,14,0.0,12.458333333333332,Tourism,Single
1,1,1,9670,1,1,131.0,1,37,37,9,9,123.0,1,0,0,1,0,1,18.0,0,Enrolled,10.0,7,12,0.0,12.583333333333332,Advertising & Marketing,Single
1,39,1,9853,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27.0,0,Graduate,12.0,10,19,0.0,12.6,Basic Education,Single
1,1,2,9500,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20.0,0,Dropout,14.0,8,16,0.0,11.95,Nursing,Single
1,1,5,9853,1,1,141.0,1,37,19,9,5,133.0,1,0,0,1,0,0,18.0,0,Dropout,12.0,10,20,0.0,11.4,Basic Education,Single
1,7,1,9500,1,3,140.0,1,1,1,9,5,140.0,0,0,0,1,0,0,33.0,0,Dropout,15.0,12,18,0.0,14.466666666666667,Nursing,Single
1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35.0,0,Graduate,25.0,40,40,0.0,12.704260651629074,Basic Education,Single
1,44,1,9991,0,39,140.0,1,37,19,9,8,140.0,0,0,0,1,0,1,26.0,0,Enrolled,12.0,12,14,1.0,12.916666666666666,Management (Evening),Single
1,39,1,9773,1,19,133.1,1,19,19,3,4,104.0,0,0,1,0,0,0,27.0,0,Dropout,12.0,5,12,0.0,6.0,Journalism & Communication,Single
1,18,3,9070,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19.0,0,Dropout,12.0,6,12,0.0,6.083333333333333,Communication Design,Single
1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20.0,0,Dropout,12.0,0,0,0.0,0.0,Tourism,Single
1,18,2,9147,1,1,132.0,1,3,3,5,7,119.1,1,0,1,0,0,0,20.0,0,Dropout,10.0,6,18,0.0,10.285714285714285,Management,Single
1,43,1,9238,1,1,143.0,1,1,37,5,9,126.6,0,0,1,0,0,0,21.0,0,Enrolled,16.0,12,30,0.0,10.75,Social Service,Single
1,17,3,9500,1,1,141.0,1,38,1,9,4,129.0,1,0,0,1,0,1,18.0,0,Graduate,14.0,12,14,0.0,13.05,Nursing,Single
1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24.0,0,Dropout,12.0,2,16,0.0,5.5,Veterinary Nursing,Single
1,17,4,9070,1,1,148.0,1,1,3,4,1,163.4,1,0,0,1,0,0,20.0,0,Graduate,12.0,12,13,0.0,11.75,Communication Design,Single
1,1,1,9254,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21.0,0,Graduate,12.0,12,13,0.0,12.25,Tourism,Single
1,1,1,8014,0,1,120.0,1,1,37,7,3,122.8,0,0,0,1,0,0,23.0,0,Enrolled,11.0,3,25,0.0,10.0,Social Service (Evening),Single
1,39,1,9147,1,1,140.0,1,12,3,4,3,118.0,1,0,0,1,0,0,24.0,0,Dropout,10.0,0,10,0.0,0.0,Management,Single
1,51,1,9853,1,1,139.0,1,1,1,4,10,134.0,0,0,0,1,0,0,21.0,0,Dropout,12.0,0,0,0.0,0.0,Basic Education,Single
1,1,4,9500,1,1,142.0,1,38,38,9,8,129.8,1,0,0,1,0,0,18.0,0,Graduate,16.0,14,16,0.0,12.242857142857144,Nursing,Single
1,39,1,9991,0,40,130.0,1,19,1,3,4,152.0,1,0,0,1,0,0,27.0,0,Dropout,10.0,0,0,0.0,0.0,Management (Evening),Single
1,18,6,9500,1,1,126.0,1,37,37,5,5,122.8,1,0,0,1,0,0,18.0,0,Graduate,16.0,16,16,0.0,12.93375,Nursing,Single
1,7,1,9119,1,3,150.0,1,3,2,2,2,150.0,0,0,0,1,0,0,35.0,0,Dropout,10.0,0,0,0.0,0.0,Informatics Engineering,Single
1,1,1,9853,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18.0,0,Graduate,14.0,14,17,0.0,13.5,Basic Education,Single
1,39,1,9500,1,1,120.0,1,1,3,Others,Others,105.9,0,0,0,1,0,0,35.0,0,Enrolled,6.0,6,7,0.0,11.575000000000001,Nursing,Single
1,1,1,9085,1,1,138.0,1,1,1,4,7,132.1,1,0,0,1,0,0,19.0,0,Graduate,10.0,8,22,2.0,14.041666666666668,Veterinary Nursing,Single
1,1,4,9238,1,1,127.0,1,19,19,4,0,127.4,1,0,0,1,0,0,20.0,0,Graduate,12.0,12,14,0.0,11.25,Social Service,Single
1,1,4,9500,1,1,140.0,1,19,19,7,7,129.5,1,0,0,1,0,0,18.0,0,Graduate,16.0,14,16,0.0,12.324285714285711,Nursing,Single
1,44,1,9238,1,39,130.0,1,38,38,5,10,126.7,0,0,1,1,0,0,21.0,0,Graduate,12.0,12,13,0.0,11.94047619047619,Social Service,Single
1,17,2,9238,1,1,128.0,1,19,37,9,8,116.5,0,0,0,1,0,1,18.0,0,Graduate,12.0,9,22,0.0,11.196428571428571,Social Service,Single
1,1,1,9238,1,1,132.0,1,34,34,0,0,119.1,1,0,0,1,0,0,18.0,0,Graduate,12.0,8,18,0.0,10.875,Social Service,Single
1,1,2,9500,1,1,149.0,1,19,38,9,9,126.5,1,0,0,1,0,0,18.0,0,Graduate,16.0,14,16,0.0,12.914285714285713,Nursing,Single
1,1,4,9773,1,1,155.0,1,3,19,1,4,149.8,1,0,0,1,0,1,18.0,0,Graduate,12.0,12,12,0.0,14.0,Journalism & Communication,Single
1,1,1,9085,1,1,120.0,1,19,1,8,7,115.1,1,0,0,1,0,0,19.0,0,Graduate,12.0,11,17,0.0,13.62857142857143,Veterinary Nursing,Single
1,39,1,9254,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36.0,0,Dropout,12.0,11,13,0.0,13.257142857142856,Tourism,Single
1,1,2,9500,1,1,131.0,1,38,1,7,4,128.3,1,0,0,1,0,1,18.0,0,Graduate,16.0,14,16,0.0,12.642857142857142,Nursing,Single
1,1,1,9500,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18.0,0,Graduate,14.0,12,14,0.0,12.916666666666666,Nursing,Single
1,43,1,9130,1,1,140.0,1,1,3,9,2,140.0,1,0,0,1,0,1,20.0,0,Graduate,12.0,12,16,0.0,15.741071428571429,Equinculture,Single
1,39,1,9991,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26.0,0,Dropout,10.0,0,15,0.0,0.0,Management (Evening),Single
1,43,1,9773,1,1,122.0,1,1,1,4,5,126.9,0,0,0,1,0,0,21.0,0,Graduate,12.0,12,15,0.0,11.857142857142858,Journalism & Communication,Single
1,39,1,9556,1,40,130.0,1,1,1,4,5,145.0,0,0,0,1,0,0,25.0,0,Enrolled,15.0,14,19,0.0,12.71875,Oral Hygiene,Single
1,18,1,9147,1,1,121.0,1,19,3,5,5,115.8,1,0,0,1,0,1,19.0,0,Graduate,10.0,10,12,0.0,11.6,Management,Single
1,39,1,8014,0,1,120.0,1,19,37,8,7,100.0,1,0,0,1,0,0,24.0,0,Dropout,12.0,1,17,6.0,5.0,Social Service (Evening),Single
1,39,1,8014,0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27.0,0,Dropout,12.0,1,29,0.0,5.0,Social Service (Evening),Single
1,17,1,9085,1,1,121.0,1,19,37,1,3,131.5,0,0,0,1,0,0,21.0,0,Dropout,10.0,2,19,1.0,6.75,Veterinary Nursing,Single
1,1,1,9147,1,1,133.0,1,38,38,7,7,147.0,0,0,0,1,0,1,18.0,0,Graduate,10.0,7,15,0.0,12.666666666666668,Management,Single
2,1,4,9853,1,1,134.0,1,37,37,5,7,122.5,0,1,0,1,0,1,19.0,0,Graduate,12.0,12,12,0.0,13.916666666666668,Basic Education,Married
1,1,3,9254,1,1,115.0,1,1,1,3,3,117.5,1,0,0,1,0,0,18.0,0,Dropout,12.0,6,22,0.0,11.875,Tourism,Single
1,51,1,9500,1,1,127.0,1,19,1,5,9,150.0,0,0,0,1,0,1,19.0,0,Graduate,15.0,12,18,0.0,13.021428571428569,Nursing,Single
1,18,1,9500,1,1,135.0,1,1,38,4,5,127.5,1,0,0,1,0,1,19.0,0,Graduate,15.0,13,17,0.0,14.327083333333334,Nursing,Single
2,7,1,9991,0,Others,140.0,1,Others,5,3,3,140.0,0,0,0,1,0,0,33.0,0,Graduate,11.0,11,12,0.0,15.566666666666666,Management (Evening),Married
2,7,1,9147,1,3,130.0,1,1,4,3,10,130.0,0,0,0,1,0,0,20.0,0,Graduate,10.0,10,11,0.0,12.4,Management,Married
1,1,1,9238,1,1,135.0,1,1,1,9,9,133.3,0,0,0,1,0,1,20.0,0,Graduate,12.0,12,13,0.0,12.428571428571429,Social Service,Single
1,39,2,9670,1,1,140.0,1,34,34,0,0,97.0,1,0,0,1,0,0,28.0,0,Dropout,10.0,0,10,0.0,0.0,Advertising & Marketing,Single
1,43,1,9500,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19.0,0,Graduate,16.0,14,30,0.0,11.571428571428571,Nursing,Single
1,1,2,9254,1,1,140.0,1,1,37,4,5,123.6,1,0,0,1,0,0,18.0,0,Graduate,12.0,9,16,0.0,12.761904761904763,Tourism,Single
1,39,1,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38.0,0,Dropout,12.0,0,0,0.0,0.0,Tourism,Single
1,1,2,9670,1,1,135.0,1,1,3,4,3,133.3,0,0,0,1,0,0,19.0,0,Graduate,10.0,10,10,0.0,13.1,Advertising & Marketing,Single
1,1,1,9254,1,1,123.0,1,1,37,9,9,132.1,0,0,0,1,0,1,21.0,0,Graduate,12.0,10,17,0.0,11.5,Tourism,Single
1,1,1,9147,1,1,133.1,1,37,1,9,10,100.0,0,0,0,1,0,0,21.0,0,Dropout,10.0,4,24,3.0,13.5,Management,Single
1,1,1,9238,1,1,154.0,1,38,37,9,9,140.4,0,0,0,1,0,1,22.0,0,Graduate,12.0,11,12,0.0,12.8,Social Service,Single
1,1,1,9853,1,1,148.0,1,19,19,5,7,141.7,0,0,0,1,0,1,18.0,0,Graduate,12.0,11,15,0.0,13.283333333333333,Basic Education,Single
1,17,2,9238,1,1,133.0,1,37,37,3,9,119.7,0,1,0,1,0,1,18.0,0,Graduate,12.0,12,18,0.0,11.452380952380953,Social Service,Single
1,1,1,9130,1,1,126.0,1,19,1,9,9,122.5,1,0,0,0,0,0,25.0,0,Dropout,10.0,8,24,2.0,13.875,Equinculture,Single
1,39,1,9085,1,19,133.1,1,19,19,9,7,140.0,0,0,1,0,0,0,24.0,0,Dropout,12.0,6,25,0.0,11.041666666666668,Veterinary Nursing,Single
1,1,3,9500,1,1,125.0,1,3,1,4,4,119.4,1,0,0,1,0,0,19.0,0,Enrolled,14.0,13,18,0.0,11.966964285714287,Nursing,Single
1,16,1,171,1,1,145.0,1,3,3,3,3,155.0,1,0,0,1,0,0,24.0,0,Enrolled,30.0,20,34,0.0,13.232323232323232,Animation & Multimedia,Single
1,1,2,9147,1,1,118.0,1,37,19,5,5,119.1,1,0,0,1,0,1,20.0,0,Graduate,10.0,10,10,0.0,12.6,Management,Single
1,39,1,9147,1,1,120.0,1,37,1,9,1,122.7,0,0,0,0,0,0,25.0,0,Dropout,10.0,0,14,0.0,0.0,Management,Single
1,1,1,9147,1,1,127.0,1,38,19,9,10,117.9,0,0,0,1,0,1,20.0,0,Graduate,20.0,19,25,0.0,12.631818181818183,Management,Single
1,7,1,9500,1,3,130.0,1,19,38,5,3,130.0,0,0,0,1,0,0,23.0,0,Graduate,16.0,16,16,0.0,13.22,Nursing,Single
1,17,3,9500,1,1,129.0,1,19,37,7,6,120.0,1,0,0,1,0,1,19.0,0,Graduate,16.0,14,16,0.0,13.151428571428571,Nursing,Single
1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,1,0,0,0,29.0,0,Dropout,12.0,6,21,0.0,12.041666666666668,Agronomy,Single
1,1,3,9254,1,1,121.0,1,19,37,4,7,116.8,1,0,0,1,0,0,21.0,0,Graduate,12.0,10,16,0.0,11.791666666666668,Tourism,Single
1,1,1,9670,1,1,136.0,1,19,1,9,8,123.4,1,0,0,1,0,1,18.0,0,Graduate,12.0,11,23,0.0,13.696428571428571,Advertising & Marketing,Single
1,1,3,9070,1,1,125.0,1,19,38,9,9,125.4,1,0,0,1,0,0,19.0,0,Enrolled,12.0,10,13,0.0,12.4,Communication Design,Single
1,1,3,9773,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18.0,0,Dropout,12.0,12,12,0.0,13.916666666666668,Journalism & Communication,Single
1,1,1,9085,1,1,122.0,1,Others,19,90,6,103.4,0,0,0,1,0,0,19.0,0,Graduate,10.0,10,12,0.0,13.7,Veterinary Nursing,Single
1,1,1,9773,1,1,127.0,1,37,37,9,8,123.2,1,0,0,1,0,0,18.0,0,Enrolled,12.0,1,24,0.0,5.5,Journalism & Communication,Single
1,17,1,9147,1,1,136.0,1,1,1,4,4,124.1,0,0,0,1,0,0,18.0,0,Graduate,10.0,10,14,0.0,11.600000000000001,Management,Single
2,39,1,9556,1,19,133.1,1,38,37,7,7,99.5,1,0,1,0,0,1,37.0,0,Dropout,14.0,1,25,0.0,8.0,Oral Hygiene,Married
1,17,1,9991,0,40,127.0,1,37,37,6,6,124.9,0,0,0,1,0,0,29.0,0,Graduate,10.0,10,24,3.0,12.952380952380953,Management (Evening),Single
1,17,3,9070,1,1,116.0,1,37,37,9,9,110.8,0,0,0,1,0,0,18.0,0,Enrolled,12.0,12,12,0.0,12.166666666666668,Communication Design,Single
1,1,1,9238,1,1,121.0,1,1,1,9,8,118.9,1,0,0,1,0,1,19.0,0,Graduate,12.0,10,17,0.0,12.166666666666666,Social Service,Single
1,43,1,9238,1,1,124.0,1,1,1,3,1,118.8,1,0,1,0,0,0,22.0,0,Dropout,17.0,8,24,0.0,12.416666666666668,Social Service,Single
1,1,1,9254,1,1,131.0,1,37,38,9,7,137.0,0,0,0,1,0,1,20.0,0,Graduate,12.0,11,18,0.0,10.883333333333333,Tourism,Single
1,39,1,8014,0,1,100.0,1,37,37,99,99,100.0,0,0,0,1,0,0,34.0,0,Dropout,12.0,0,0,0.0,0.0,Social Service (Evening),Single
1,43,1,9119,1,1,130.0,1,37,38,9,9,120.0,0,0,1,0,0,0,30.0,0,Dropout,24.0,14,36,2.0,11.958333333333332,Informatics Engineering,Single
1,1,1,9238,1,1,135.0,1,1,1,4,4,122.8,0,0,0,1,0,0,18.0,0,Graduate,12.0,12,14,0.0,14.0,Social Service,Single
1,1,1,9238,1,1,130.0,1,38,19,9,5,121.6,0,0,0,1,0,0,18.0,0,Graduate,12.0,12,12,0.0,12.416666666666668,Social Service,Single
1,1,2,9773,1,1,146.0,1,3,1,1,3,149.2,1,0,0,1,0,0,18.0,0,Graduate,12.0,7,21,0.0,11.958333333333332,Journalism & Communication,Single
1,17,4,9500,1,1,146.0,1,4,1,2,3,140.0,1,0,0,1,0,0,18.0,0,Graduate,16.0,14,16,0.0,14.828571428571427,Nursing,Single
1,1,2,9773,1,1,154.0,1,38,38,9,9,133.4,1,0,0,1,0,1,19.0,0,Graduate,12.0,10,15,0.0,12.100000000000001,Journalism & Communication,Single
1,1,1,9070,1,1,137.0,1,37,37,9,9,126.2,1,0,0,1,0,1,19.0,0,Graduate,12.0,12,14,0.0,12.75,Communication Design,Single
1,1,5,9500,1,1,151.0,1,1,1,9,9,127.8,0,0,0,1,0,1,18.0,0,Graduate,16.0,14,16,0.0,13.671428571428573,Nursing,Single
1,44,1,9003,1,39,150.0,1,37,38,4,8,150.0,0,0,0,1,0,1,21.0,0,Graduate,12.0,11,17,0.0,12.733333333333334,Agronomy,Single
1,1,2,9147,1,1,121.0,1,1,19,9,9,113.7,1,0,0,0,0,0,20.0,0,Dropout,10.0,3,22,0.0,11.5,Management,Single
1,17,1,9147,1,1,122.0,1,12,19,4,8,117.8,1,0,0,1,0,0,20.0,0,Graduate,10.0,10,18,0.0,12.916666666666668,Management,Single
1,1,1,9500,1,1,143.0,1,5,1,2,5,136.7,0,0,0,1,0,0,19.0,0,Graduate,15.0,15,16,0.0,13.11,Nursing,Single
1,1,1,9238,1,1,152.0,1,1,38,4,5,144.7,0,0,0,1,0,0,20.0,0,Graduate,12.0,12,15,0.0,14.964285714285715,Social Service,Single
1,17,3,9500,1,1,145.0,1,12,1,4,10,139.8,1,0,0,1,0,0,18.0,0,Graduate,15.0,15,15,0.0,14.536607142857141,Nursing,Single
1,42,1,9853,1,1,120.0,1,37,38,3,3,113.7,0,0,0,1,0,0,20.0,0,Dropout,12.0,8,18,0.0,10.833333333333332,Basic Education,Single
2,7,1,9130,1,3,140.0,1,5,4,2,0,140.0,0,0,1,0,0,0,29.0,0,Dropout,16.0,12,28,6.0,12.377777777777776,Equinculture,Married
1,1,1,9500,1,1,143.0,1,19,19,5,6,142.3,0,0,0,1,0,1,18.0,0,Enrolled,15.0,15,15,0.0,13.78607142857143,Nursing,Single
1,1,1,9500,1,1,129.0,1,19,19,5,5,119.6,1,0,0,1,0,1,20.0,0,Graduate,15.0,14,19,0.0,13.908303571428572,Nursing,Single
1,16,2,9147,1,1,139.0,1,38,37,9,9,123.7,1,0,0,1,0,1,22.0,0,Graduate,10.0,8,16,2.0,11.7,Management,Single
4,1,1,8014,0,1,133.1,1,Others,19,4,10,143.0,1,0,0,1,0,1,20.0,0,Graduate,12.0,11,16,0.0,14.166666666666666,Social Service (Evening),Divorced
2,51,1,9991,0,1,127.0,1,37,37,8,4,100.1,0,0,0,1,0,0,31.0,0,Graduate,10.0,10,10,0.0,13.9,Management (Evening),Married
1,1,1,9070,1,1,126.0,1,19,37,7,5,119.4,0,0,0,1,0,1,21.0,0,Graduate,12.0,11,13,0.0,13.316666666666666,Communication Design,Single
1,1,1,8014,0,1,128.0,1,38,38,0,0,122.1,0,0,0,1,0,0,21.0,0,Graduate,12.0,11,18,0.0,12.32857142857143,Social Service (Evening),Single
2,39,1,9773,1,12,100.0,1,1,1,4,4,100.0,0,0,0,1,0,0,24.0,0,Graduate,12.0,12,12,0.0,13.0,Journalism & Communication,Married
1,17,1,9070,1,1,123.0,1,4,37,2,9,113.9,0,0,0,1,0,0,18.0,0,Enrolled,12.0,12,14,0.0,12.416666666666668,Communication Design,Single
1,39,1,8014,0,Others,170.0,1,34,1,90,2,101.0,0,0,0,1,0,0,32.0,0,Graduate,12.0,8,21,0.0,11.75,Social Service (Evening),Single
1,18,2,8014,0,1,117.0,1,3,1,3,4,111.8,1,0,0,1,0,1,19.0,0,Graduate,12.0,12,17,0.0,11.166666666666668,Social Service (Evening),Single
1,39,1,9500,1,1,140.0,1,3,3,1,1,140.0,1,0,0,1,0,0,24.0,0,Graduate,16.0,16,16,0.0,13.385,Nursing,Single
1,17,4,9085,1,1,123.0,1,19,19,4,10,124.4,1,0,0,1,0,0,19.0,0,Graduate,12.0,12,23,0.0,15.083333333333332,Veterinary Nursing,Single
1,44,1,9003,1,39,150.0,1,19,37,6,6,150.0,0,0,1,1,0,1,19.0,0,Graduate,12.0,12,16,0.0,14.083333333333334,Agronomy,Single
1,44,1,9003,1,39,140.0,1,37,37,9,4,140.0,0,0,0,1,0,0,24.0,0,Enrolled,12.0,11,22,0.0,12.214285714285715,Agronomy,Single
1,17,4,9238,1,1,123.0,1,19,19,191,Others,116.0,1,0,0,1,0,1,18.0,0,Graduate,12.0,12,17,0.0,11.666666666666666,Social Service,Single
1,1,1,9070,1,1,130.0,1,38,37,3,6,135.6,1,0,0,1,0,1,19.0,0,Dropout,12.0,7,19,0.0,11.666666666666668,Communication Design,Single
2,1,1,9500,1,1,137.0,1,3,38,2,4,121.0,0,0,0,1,0,1,19.0,0,Graduate,16.0,14,16,0.0,14.725714285714288,Nursing,Married
1,17,2,9773,1,1,126.0,1,19,38,9,8,118.7,1,0,0,1,0,1,18.0,0,Graduate,12.0,12,12,0.0,13.916666666666666,Journalism & Communication,Single
1,1,1,9238,1,1,125.0,1,1,1,3,3,125.7,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,18,0.0,11.952380952380953,Social Service,Single
1,17,4,9556,1,1,112.0,1,1,1,4,10,107.1,1,0,0,1,0,0,20.0,0,Graduate,15.0,15,15,0.0,12.81875,Oral Hygiene,Single
1,1,1,9500,1,1,141.0,1,19,38,5,7,125.5,0,0,0,1,0,0,18.0,0,Graduate,16.0,16,20,4.0,12.86,Nursing,Single
1,17,4,9670,1,1,135.0,1,38,38,9,7,127.0,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,19,0.0,12.982142857142858,Advertising & Marketing,Single
1,1,2,9085,1,1,117.0,1,38,37,9,9,113.5,1,0,0,1,0,1,21.0,0,Graduate,10.0,9,12,0.0,12.1,Veterinary Nursing,Single
1,1,1,9500,1,1,160.0,1,19,19,4,9,154.4,0,0,0,1,0,1,18.0,0,Graduate,15.0,15,18,0.0,15.642777777777777,Nursing,Single
1,51,1,9670,1,1,136.0,1,19,19,5,5,122.0,0,0,1,0,0,0,18.0,0,Dropout,10.0,6,12,0.0,11.375,Advertising & Marketing,Single
1,17,2,9238,1,1,143.0,1,1,11,4,3,128.0,1,0,0,1,0,0,19.0,0,Dropout,12.0,0,11,0.0,0.0,Social Service,Single
1,1,1,9670,1,1,119.0,1,1,19,4,10,115.5,1,0,0,1,0,0,19.0,0,Enrolled,12.0,8,17,0.0,11.0,Advertising & Marketing,Single
1,17,4,9670,1,1,120.0,1,1,19,5,5,117.2,1,0,0,1,0,0,18.0,0,Graduate,12.0,10,19,0.0,13.2375,Advertising & Marketing,Single
1,39,1,9130,1,3,150.0,1,3,1,90,90,150.0,1,0,0,1,0,0,34.0,0,Dropout,10.0,1,11,0.0,5.5,Equinculture,Single
1,1,3,9085,1,1,142.0,1,Others,11,90,90,155.3,0,0,0,1,0,0,19.0,0,Graduate,10.0,10,11,0.0,14.2,Veterinary Nursing,Single
1,44,1,9130,1,39,120.0,1,37,37,7,8,120.0,1,0,1,0,0,0,19.0,0,Dropout,12.0,7,19,0.0,11.3,Equinculture,Single
1,51,1,9238,1,1,160.0,1,3,19,2,1,116.1,0,0,1,1,0,0,26.0,0,Graduate,12.0,12,13,0.0,14.988095238095237,Social Service,Single
1,17,1,9853,1,1,133.1,1,34,34,0,0,118.9,1,0,0,1,0,0,21.0,0,Dropout,12.0,6,22,0.0,11.333333333333334,Basic Education,Single
1,17,2,9147,1,1,142.0,1,19,19,4,8,127.3,0,0,0,1,0,1,18.0,0,Graduate,10.0,10,10,0.0,11.5,Management,Single
1,17,4,9853,1,1,121.0,1,38,38,5,7,113.7,1,0,0,1,0,1,20.0,0,Graduate,12.0,10,17,0.0,13.533333333333333,Basic Education,Single
1,51,1,9147,1,1,135.0,1,1,1,4,4,118.5,0,0,0,1,0,0,25.0,0,Dropout,10.0,2,17,0.0,5.25,Management,Single
1,1,1,9147,1,1,153.0,1,1,38,4,3,146.7,0,0,0,1,0,0,18.0,0,Graduate,10.0,10,10,0.0,16.299999999999997,Management,Single
1,1,1,9500,1,1,140.0,1,19,19,3,6,124.3,1,0,0,1,0,1,18.0,0,Graduate,15.0,15,18,0.0,14.712337662337662,Nursing,Single
1,1,1,9500,1,1,152.0,1,Others,19,3,5,137.8,0,0,0,1,0,0,19.0,0,Graduate,15.0,15,16,0.0,14.024920634920633,Nursing,Single
1,1,1,9238,1,1,120.0,1,19,38,5,9,130.2,0,0,0,1,0,1,18.0,0,Graduate,12.0,12,18,0.0,11.571428571428573,Social Service,Single
1,17,1,9500,1,1,160.0,1,38,38,7,7,147.8,0,0,0,1,0,0,20.0,0,Enrolled,15.0,12,23,0.0,12.420238095238094,Nursing,Single
1,7,1,9085,1,40,150.0,1,19,19,9,5,150.0,0,0,1,0,0,0,26.0,0,Dropout,9.0,0,3,0.0,0.0,Veterinary Nursing,Single
1,42,1,9500,1,1,100.0,1,37,37,7,9,100.0,1,0,0,1,0,1,19.0,0,Graduate,16.0,14,16,0.0,13.058571428571428,Nursing,Single
1,1,1,9500,1,1,150.0,1,1,1,5,1,155.6,0,0,0,1,0,0,19.0,0,Graduate,15.0,15,16,0.0,14.177777777777777,Nursing,Single
1,43,4,9147,1,1,124.0,1,37,37,9,9,117.4,0,0,0,1,0,0,19.0,0,Graduate,20.0,13,29,0.0,11.9,Management,Single
1,5,3,9085,1,1,141.0,1,1,19,7,5,128.8,1,0,0,1,0,0,19.0,0,Enrolled,10.0,6,17,1.0,11.666666666666668,Veterinary Nursing,Single
1,1,1,9254,1,1,121.0,1,19,19,5,8,117.5,1,0,0,1,0,0,18.0,0,Graduate,12.0,9,18,0.0,11.119047619047619,Tourism,Single
1,43,1,9500,1,6,134.0,1,1,37,9,9,120.4,1,0,0,1,0,0,19.0,0,Graduate,14.0,12,14,0.0,13.333333333333334,Nursing,Single
1,1,1,9238,1,1,134.0,1,1,1,9,6,130.9,0,0,1,1,0,0,18.0,0,Graduate,12.0,11,19,0.0,11.428571428571429,Social Service,Single
1,1,1,9853,1,1,132.0,1,2,19,4,4,125.0,1,0,0,1,0,0,18.0,0,Enrolled,12.0,10,17,0.0,12.0,Basic Education,Single
1,1,1,9085,1,1,135.0,1,19,38,9,5,136.8,1,0,0,1,0,0,18.0,0,Enrolled,10.0,10,18,3.0,12.8,Veterinary Nursing,Single
1,1,1,9853,1,1,123.0,1,1,38,9,6,121.6,1,0,0,1,0,0,18.0,0,Enrolled,14.0,11,21,0.0,12.333333333333332,Basic Education,Single
1,44,1,9119,1,39,151.0,1,19,37,4,7,151.0,0,0,1,1,0,0,26.0,0,Dropout,10.0,0,11,0.0,0.0,Informatics Engineering,Single
1,1,1,9238,1,1,107.0,1,38,38,7,7,103.5,1,0,0,1,0,0,20.0,0,Graduate,12.0,12,14,0.0,12.5,Social Service,Single
1,1,1,8014,0,1,126.0,1,37,38,9,10,119.4,0,0,0,1,0,0,19.0,0,Graduate,12.0,12,12,0.0,12.166666666666666,Social Service (Evening),Single
