Application_order,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Educational_special_needs,Tuition_fees_up_to_date,Scholarship_holder,Age_at_enrollment,Status,Total_enrolled,Total_approved,Total_evaluations,Total_without_evaluations,Avg_grade
2,1,143.0,128.0,0,1,0,19.0,Dropout,12.0,0,11,0.0,0.0
1,1,119.0,115.5,0,1,0,19.0,Enrolled,12.0,8,17,0.0,11.0
4,1,120.0,117.2,0,1,0,18.0,Graduate,12.0,10,19,0.0,13.2375
1,1,150.0,150.0,0,1,0,34.0,Dropout,10.0,1,11,0.0,5.5
3,1,142.0,155.3,0,1,0,19.0,Graduate,10.0,10,11,0.0,14.2
1,1,120.0,120.0,0,0,0,19.0,Dropout,12.0,7,19,0.0,11.3
1,1,160.0,116.1,0,1,0,26.0,Graduate,12.0,12,13,0.0,14.988095238095237
1,1,133.1,118.9,0,1,0,21.0,Dropout,12.0,6,22,0.0,11.333333333333334
2,1,142.0,127.3,0,1,1,18.0,Graduate,10.0,10,10,0.0,11.5
4,1,121.0,113.7,0,1,1,20.0,Graduate,12.0,10,17,0.0,13.533333333333333
1,1,135.0,118.5,0,1,0,25.0,Dropout,10.0,2,17,0.0,5.25
1,1,153.0,146.7,0,1,0,18.0,Graduate,10.0,10,10,0.0,16.299999999999997
1,1,140.0,124.3,0,1,1,18.0,Graduate,15.0,15,18,0.0,14.712337662337662
1,1,152.0,137.8,0,1,0,19.0,Graduate,15.0,15,16,0.0,14.024920634920633
1,1,120.0,130.2,0,1,1,18.0,Graduate,12.0,12,18,0.0,11.571428571428573
1,1,160.0,147.8,0,1,0,20.0,Enrolled,15.0,12,23,0.0,12.420238095238094
1,1,150.0,150.0,0,0,0,26.0,Dropout,9.0,0,3,0.0,0.0
1,1,100.0,100.0,0,1,1,19.0,Graduate,16.0,14,16,0.0,13.058571428571428
1,1,150.0,155.6,0,1,0,19.0,Graduate,15.0,15,16,0.0,14.177777777777777
4,1,124.0,117.4,0,1,0,19.0,Graduate,20.0,13,29,0.0,11.9
3,1,141.0,128.8,0,1,0,19.0,Enrolled,10.0,6,17,1.0,11.666666666666668
1,1,121.0,117.5,0,1,0,18.0,Graduate,12.0,9,18,0.0,11.119047619047619
1,1,134.0,120.4,0,1,0,19.0,Graduate,14.0,12,14,0.0,13.333333333333334
1,1,134.0,130.9,0,1,0,18.0,Graduate,12.0,11,19,0.0,11.428571428571429
1,1,132.0,125.0,0,1,0,18.0,Enrolled,12.0,10,17,0.0,12.0
1,1,135.0,136.8,0,1,0,18.0,Enrolled,10.0,10,18,3.0,12.8
1,1,123.0,121.6,0,1,0,18.0,Enrolled,14.0,11,21,0.0,12.333333333333332
1,1,151.0,151.0,0,1,0,26.0,Dropout,10.0,0,11,0.0,0.0
1,1,107.0,103.5,0,1,0,20.0,Graduate,12.0,12,14,0.0,12.5
1,0,126.0,119.4,0,1,0,19.0,Graduate,12.0,12,12,0.0,12.166666666666666
1,1,133.0,134.4,0,1,1,18.0,Graduate,12.0,12,15,0.0,12.916666666666666
1,1,140.0,143.0,0,1,0,19.0,Graduate,12.0,12,12,0.0,14.0
1,1,110.0,110.0,0,1,0,40.0,Graduate,14.0,14,15,0.0,14.785714285714285
4,1,141.0,132.5,0,1,1,18.0,Graduate,16.0,16,16,0.0,13.39125
1,1,122.0,114.7,0,1,0,19.0,Graduate,12.0,11,17,0.0,12.297619047619047
1,1,156.0,166.9,0,1,0,18.0,Graduate,10.0,8,15,0.0,11.875
1,1,129.0,125.9,0,1,0,19.0,Enrolled,10.0,7,21,2.0,12.0
1,1,188.0,178.3,0,1,0,18.0,Dropout,0.0,0,0,0.0,0.0
1,0,120.0,117.0,0,1,0,33.0,Graduate,12.0,12,15,0.0,12.845238095238095
1,1,130.0,150.0,0,1,0,35.0,Graduate,12.0,12,21,0.0,13.55
1,1,130.0,130.0,0,1,0,26.0,Enrolled,10.0,6,12,0.0,12.5
1,1,140.0,135.1,0,1,0,18.0,Graduate,12.0,12,15,0.0,13.0
1,1,110.0,110.0,0,1,0,36.0,Enrolled,29.0,22,43,1.0,11.5
1,0,133.1,136.2,0,1,0,39.0,Graduate,10.0,10,15,0.0,11.333333333333332
1,1,120.0,116.0,0,1,0,20.0,Graduate,12.0,12,14,0.0,13.416666666666668
2,0,96.0,100.0,0,1,0,20.0,Enrolled,12.0,9,19,0.0,11.625
1,1,117.0,116.3,0,1,0,24.0,Dropout,12.0,8,15,0.0,12.05
1,1,123.0,134.0,0,1,1,20.0,Graduate,12.0,12,12,0.0,13.5
4,1,127.0,124.2,0,0,0,19.0,Dropout,0.0,0,0,0.0,0.0
1,1,151.0,134.5,0,1,1,18.0,Graduate,14.0,12,14,0.0,14.2
1,1,127.0,120.7,0,0,0,22.0,Dropout,12.0,5,22,0.0,5.5
1,1,133.0,127.1,0,1,0,18.0,Graduate,12.0,12,14,0.0,15.714285714285714
1,1,133.1,133.0,0,1,0,24.0,Graduate,15.0,13,18,0.0,13.014285714285712
1,0,133.1,128.2,0,1,0,33.0,Dropout,10.0,0,0,0.0,0.0
1,1,133.1,130.0,0,1,1,30.0,Enrolled,12.0,0,12,0.0,0.0
1,1,160.0,172.0,0,1,0,26.0,Dropout,12.0,0,0,0.0,0.0
4,1,140.0,128.5,0,1,0,18.0,Graduate,12.0,12,17,0.0,11.75
1,1,146.0,128.5,0,1,0,19.0,Dropout,12.0,5,25,0.0,11.333333333333332
4,1,112.0,112.0,0,1,0,20.0,Enrolled,10.0,7,19,2.0,10.666666666666668
1,1,140.0,142.5,0,1,1,22.0,Graduate,20.0,15,34,0.0,13.607142857142858
4,1,136.0,133.0,0,1,0,19.0,Enrolled,14.0,10,16,0.0,13.98
1,1,133.1,106.0,0,1,1,21.0,Graduate,12.0,12,23,0.0,15.951923076923077
4,1,136.0,125.5,0,1,1,21.0,Graduate,14.0,12,14,0.0,14.033333333333331
1,1,134.0,131.2,0,1,0,19.0,Enrolled,10.0,6,14,0.0,11.1
1,1,122.0,112.9,0,1,1,19.0,Graduate,14.0,13,16,0.0,13.761904761904763
6,1,138.0,124.8,0,1,0,18.0,Dropout,16.0,14,16,0.0,13.414285714285716
1,0,160.0,140.9,0,1,0,20.0,Graduate,18.0,18,18,0.0,13.558441558441558
1,0,130.0,148.0,0,1,1,31.0,Enrolled,10.0,8,21,0.0,11.041666666666668
1,1,161.0,148.4,0,1,1,19.0,Graduate,12.0,12,13,0.0,14.130952380952381
1,0,140.0,129.7,0,1,0,35.0,Graduate,10.0,10,17,0.0,12.428571428571429
1,1,133.1,128.2,0,1,0,31.0,Dropout,12.0,0,0,0.0,0.0
1,0,133.1,104.0,0,1,0,20.0,Enrolled,22.0,20,28,0.0,12.350000000000001
4,1,130.0,119.9,0,0,0,34.0,Dropout,10.0,0,5,0.0,0.0
1,1,152.0,141.0,0,1,1,18.0,Graduate,15.0,15,15,0.0,15.211607142857142
1,1,125.0,116.6,0,0,1,18.0,Enrolled,14.0,13,15,0.0,12.80952380952381
1,1,140.0,140.0,0,1,0,21.0,Enrolled,12.0,7,31,0.0,13.083333333333332
1,1,133.1,140.0,0,1,1,26.0,Dropout,15.0,11,25,0.0,11.859285714285715
1,1,170.0,100.0,0,1,0,20.0,Enrolled,15.0,14,16,0.0,13.5
1,1,135.0,121.0,0,1,0,19.0,Enrolled,12.0,6,25,0.0,10.333333333333334
1,1,125.0,117.0,0,1,1,19.0,Graduate,12.0,12,13,0.0,13.297619047619047
1,1,140.0,140.2,0,1,0,20.0,Graduate,20.0,17,33,0.0,11.833333333333332
1,1,124.0,129.3,0,1,0,19.0,Graduate,12.0,12,15,0.0,11.333333333333332
1,1,140.0,145.3,0,1,0,18.0,Graduate,12.0,12,15,0.0,13.0
1,0,130.0,146.2,0,1,0,28.0,Graduate,25.0,21,32,0.0,11.636363636363637
1,1,134.0,122.5,0,1,0,22.0,Enrolled,12.0,10,18,0.0,12.783333333333333
1,0,160.0,156.1,0,1,1,21.0,Graduate,12.0,12,12,0.0,14.416666666666666
1,1,140.0,140.0,0,1,0,21.0,Enrolled,12.0,5,30,0.0,11.875
1,1,150.0,140.0,1,1,0,26.0,Enrolled,15.0,10,24,0.0,11.67
6,1,141.0,128.4,0,0,0,18.0,Dropout,12.0,10,16,0.0,12.2
2,1,120.0,115.0,0,0,0,20.0,Dropout,10.0,4,16,0.0,11.416666666666668
2,1,166.0,158.7,0,1,0,18.0,Graduate,12.0,12,14,0.0,14.428571428571429
4,1,147.0,124.5,0,1,1,19.0,Graduate,16.0,14,22,0.0,12.86
1,1,121.0,111.9,0,1,0,20.0,Graduate,22.0,22,26,0.0,11.863636363636363
1,1,150.0,150.0,0,1,1,22.0,Graduate,12.0,9,21,0.0,12.571428571428571
1,1,124.0,114.2,0,1,0,18.0,Dropout,12.0,9,15,0.0,12.757142857142856
1,1,96.0,96.0,0,1,0,19.0,Dropout,10.0,3,19,3.0,5.333333333333333
4,1,125.0,128.9,0,1,1,18.0,Enrolled,12.0,9,17,0.0,11.399999999999999
1,1,136.0,121.7,0,1,0,20.0,Enrolled,12.0,6,25,0.0,10.333333333333334
1,1,120.0,114.8,1,1,0,19.0,Enrolled,12.0,7,22,0.0,11.625
1,1,128.0,127.0,0,1,0,19.0,Enrolled,12.0,10,13,0.0,12.375
1,1,142.0,131.3,0,1,0,19.0,Graduate,16.0,14,16,0.0,14.731428571428571
1,1,135.0,137.1,0,1,0,18.0,Graduate,0.0,0,0,0.0,0.0
1,1,120.0,120.0,0,1,0,21.0,Graduate,25.0,25,26,1.0,13.932692307692308
1,0,140.0,139.0,0,1,0,27.0,Graduate,10.0,10,10,0.0,15.3
1,1,135.0,129.1,0,1,0,19.0,Graduate,12.0,12,13,0.0,14.619047619047619
1,1,133.1,128.2,0,1,0,25.0,Dropout,10.0,0,10,0.0,0.0
2,1,137.0,120.8,0,1,1,18.0,Graduate,16.0,14,16,0.0,14.654285714285717
1,1,122.0,135.8,0,1,0,24.0,Graduate,16.0,14,16,0.0,12.401428571428571
3,1,128.0,118.9,0,1,0,20.0,Graduate,15.0,14,17,0.0,12.829464285714286
1,0,140.0,140.0,0,1,0,26.0,Graduate,10.0,10,10,0.0,14.8
1,1,132.0,127.1,0,1,1,20.0,Graduate,12.0,12,15,0.0,12.083333333333334
1,1,131.0,137.0,0,1,0,18.0,Graduate,10.0,10,11,0.0,14.7
1,1,126.0,127.4,0,1,0,19.0,Graduate,12.0,12,23,0.0,13.802884615384615
1,1,133.1,97.0,0,1,0,23.0,Dropout,12.0,8,18,0.0,11.3
4,1,136.0,126.3,0,1,1,18.0,Graduate,14.0,12,14,0.0,11.6
4,1,140.0,127.5,0,1,0,18.0,Dropout,15.0,0,0,0.0,0.0
1,1,135.0,126.6,0,1,1,19.0,Graduate,15.0,15,16,0.0,12.997936507936508
1,0,160.0,120.0,0,1,0,30.0,Graduate,12.0,12,14,0.0,14.471428571428572
1,1,140.0,140.0,0,1,0,29.0,Dropout,12.0,0,0,0.0,0.0
6,1,140.0,131.5,0,1,0,19.0,Graduate,16.0,16,16,0.0,13.25375
6,1,115.0,112.2,0,1,0,20.0,Graduate,15.0,15,15,0.0,13.942857142857143
1,1,144.0,150.5,0,1,0,20.0,Graduate,14.0,12,14,0.0,13.916666666666666
4,1,128.0,121.0,0,1,0,19.0,Graduate,12.0,12,17,0.0,13.535714285714285
1,1,116.0,112.2,0,1,0,20.0,Enrolled,10.0,5,20,0.0,11.0
2,1,135.0,129.4,0,1,0,21.0,Dropout,10.0,0,20,8.0,0.0
1,1,121.0,114.4,0,1,0,19.0,Graduate,12.0,9,19,0.0,13.05
3,1,134.0,120.3,0,1,1,18.0,Graduate,16.0,14,16,0.0,12.082857142857142
1,0,120.0,120.0,0,1,1,27.0,Graduate,12.0,11,18,0.0,12.316666666666666
2,1,125.0,114.5,0,1,1,19.0,Graduate,10.0,10,11,0.0,12.9
1,1,141.0,127.8,0,1,1,19.0,Dropout,14.0,0,14,4.0,0.0
1,1,140.0,124.6,0,1,0,19.0,Graduate,12.0,11,14,0.0,14.385714285714286
6,1,144.0,130.3,0,1,1,18.0,Graduate,16.0,14,16,0.0,13.814285714285717
1,1,122.0,118.2,0,1,1,20.0,Enrolled,12.0,10,16,0.0,10.875
1,1,130.0,118.8,0,1,1,18.0,Graduate,12.0,12,14,0.0,14.083333333333332
5,1,133.1,133.0,0,1,0,19.0,Dropout,12.0,0,0,0.0,0.0
1,1,133.1,129.0,0,1,0,36.0,Graduate,14.0,12,14,0.0,11.3
1,1,147.0,100.0,0,1,0,18.0,Enrolled,6.0,1,6,0.0,8.0
1,1,127.0,120.7,0,1,0,18.0,Enrolled,10.0,4,20,0.0,12.0
6,1,136.0,132.5,0,1,0,19.0,Graduate,16.0,14,18,0.0,12.3
5,1,127.0,120.3,0,1,1,18.0,Graduate,16.0,14,16,0.0,12.694285714285714
1,1,123.0,114.6,0,1,0,18.0,Graduate,10.0,8,10,0.0,11.0
1,1,128.0,116.5,0,1,1,19.0,Graduate,12.0,12,12,0.0,13.583333333333332
1,1,128.0,127.8,0,1,1,19.0,Graduate,15.0,15,16,0.0,15.23125
2,1,140.0,129.9,0,1,0,18.0,Dropout,15.0,15,16,0.0,13.495625
2,1,121.0,118.9,0,1,0,20.0,Graduate,12.0,11,16,0.0,13.066666666666666
3,1,122.0,114.3,0,1,1,20.0,Enrolled,12.0,10,17,0.0,12.8
1,1,126.0,114.8,0,1,0,20.0,Graduate,16.0,14,16,0.0,14.402857142857142
4,1,135.0,123.0,0,1,1,18.0,Graduate,16.0,14,16,0.0,13.381428571428572
2,1,131.0,122.1,0,1,0,18.0,Graduate,15.0,15,16,0.0,14.057500000000001
4,1,140.0,123.7,0,1,0,19.0,Graduate,10.0,10,17,2.0,12.157142857142857
3,1,131.0,132.4,0,1,0,19.0,Enrolled,10.0,9,13,0.0,11.525
1,0,130.0,114.8,0,1,0,20.0,Graduate,12.0,8,24,1.0,11.083333333333332
1,1,130.0,130.0,0,1,0,32.0,Dropout,12.0,0,13,0.0,0.0
1,1,140.0,122.3,0,1,0,22.0,Dropout,12.0,10,17,0.0,12.8
1,1,130.0,152.4,0,1,0,36.0,Graduate,24.0,23,32,0.0,13.96853146853147
1,1,125.0,120.1,0,1,1,18.0,Graduate,12.0,12,15,0.0,12.916666666666668
1,1,160.0,155.1,0,1,0,20.0,Graduate,10.0,10,10,0.0,15.5
1,1,130.0,124.5,0,1,1,20.0,Graduate,22.0,22,22,0.0,13.636363636363637
1,1,144.0,126.9,0,1,0,19.0,Graduate,12.0,9,19,0.0,10.55
1,1,133.1,153.2,0,1,0,24.0,Graduate,10.0,10,14,0.0,11.2
1,1,148.0,129.8,0,1,0,20.0,Enrolled,12.0,9,22,0.0,10.5
1,0,133.1,135.0,0,1,0,27.0,Dropout,21.0,14,21,0.0,11.122222222222224
1,1,133.0,131.3,0,1,0,20.0,Enrolled,14.0,13,17,0.0,13.479166666666668
6,1,129.0,125.2,0,1,1,23.0,Graduate,29.0,29,33,0.0,13.133333333333333
5,1,144.0,141.3,0,1,1,18.0,Graduate,16.0,16,18,2.0,13.31
1,1,120.0,117.1,0,1,1,18.0,Graduate,12.0,10,19,1.0,11.385714285714286
3,1,144.0,126.5,0,1,1,20.0,Graduate,16.0,14,16,0.0,13.487142857142857
1,1,132.0,120.1,0,1,1,20.0,Graduate,12.0,12,13,0.0,12.083333333333334
1,1,142.0,128.4,0,1,0,23.0,Dropout,12.0,11,20,0.0,12.354166666666668
2,1,136.0,140.0,0,1,0,20.0,Graduate,14.0,12,14,0.0,13.966666666666669
1,1,133.1,110.0,0,0,0,28.0,Dropout,10.0,0,20,0.0,0.0
1,1,122.0,116.8,0,1,0,21.0,Graduate,10.0,9,13,0.0,12.15
2,1,133.1,104.5,0,1,0,21.0,Dropout,9.0,2,2,0.0,6.25
1,1,140.0,140.0,0,1,0,28.0,Dropout,15.0,0,0,0.0,0.0
1,1,117.0,113.2,1,1,0,18.0,Graduate,15.0,13,21,0.0,12.6025
1,1,128.0,118.6,0,1,1,21.0,Enrolled,12.0,10,15,0.0,12.5
1,1,136.0,123.8,0,1,0,19.0,Graduate,15.0,14,18,0.0,12.825892857142858
6,1,141.0,126.7,0,1,1,18.0,Graduate,16.0,14,16,0.0,14.314285714285717
3,1,130.0,133.8,0,1,0,19.0,Dropout,15.0,0,0,0.0,0.0
1,1,140.0,140.0,0,1,0,20.0,Enrolled,12.0,8,21,0.0,12.833333333333332
3,1,102.0,100.6,0,1,1,20.0,Graduate,15.0,13,19,0.0,12.447619047619046
1,1,126.0,132.7,0,1,1,18.0,Graduate,12.0,11,14,0.0,12.433333333333334
2,1,125.0,106.6,0,1,0,20.0,Dropout,12.0,10,17,0.0,11.035714285714285
1,1,120.0,140.4,0,1,0,31.0,Dropout,12.0,9,27,0.0,11.575
3,1,132.0,128.3,0,1,1,19.0,Graduate,15.0,15,16,0.0,14.591875
3,1,128.0,118.6,0,1,1,19.0,Graduate,15.0,13,17,0.0,12.67857142857143
1,1,115.0,123.4,0,1,0,23.0,Graduate,12.0,12,16,1.0,12.4375
1,1,125.0,124.0,0,1,0,19.0,Graduate,12.0,12,13,0.0,14.095238095238095
6,1,137.0,121.3,0,1,0,20.0,Graduate,14.0,12,14,0.0,12.6
1,1,101.0,101.0,0,1,0,22.0,Enrolled,12.0,9,26,0.0,12.366666666666667
1,1,126.0,116.9,1,1,0,18.0,Enrolled,14.0,12,22,0.0,11.75
3,1,130.0,130.0,0,0,0,27.0,Dropout,10.0,3,11,0.0,11.25
1,1,100.0,120.0,0,1,0,29.0,Dropout,14.0,1,9,0.0,5.0
1,1,122.0,130.4,0,1,0,18.0,Graduate,12.0,10,20,0.0,12.0
1,1,126.0,118.7,0,1,0,18.0,Graduate,12.0,11,13,0.0,12.233333333333334
1,1,128.0,131.5,0,1,0,18.0,Graduate,16.0,16,16,0.0,12.77125
3,1,134.0,120.4,0,1,0,20.0,Enrolled,10.0,8,21,2.0,11.966666666666667
2,1,128.0,129.1,0,1,0,18.0,Graduate,12.0,11,13,0.0,13.633333333333333
1,1,125.0,132.0,0,0,0,18.0,Enrolled,12.0,9,21,1.0,11.516666666666666
2,1,130.0,130.0,0,0,0,28.0,Dropout,9.0,1,19,5.0,6.0
2,1,135.0,132.8,0,1,1,18.0,Graduate,16.0,14,24,0.0,11.721428571428572
1,1,133.1,143.7,0,1,0,27.0,Enrolled,14.0,7,26,0.0,13.2625
1,1,140.0,152.8,0,1,0,26.0,Enrolled,14.0,12,21,3.0,14.275
2,1,138.0,133.5,0,1,0,18.0,Graduate,12.0,12,12,0.0,13.166666666666666
1,1,150.0,146.2,0,1,0,18.0,Dropout,10.0,9,18,2.0,13.5
2,1,125.0,115.2,1,1,0,21.0,Dropout,10.0,0,11,0.0,0.0
2,1,121.0,120.7,0,1,0,18.0,Enrolled,12.0,4,17,0.0,5.375
1,0,120.0,101.8,0,0,0,32.0,Dropout,10.0,0,15,0.0,0.0
2,1,140.0,100.0,0,1,0,28.0,Graduate,10.0,8,13,0.0,12.125
1,0,100.0,121.9,0,0,0,40.0,Dropout,9.0,0,4,0.0,0.0
2,0,140.0,120.4,0,0,0,39.0,Dropout,9.0,0,9,0.0,0.0
2,1,140.0,120.4,0,0,0,39.0,Dropout,12.0,0,0,0.0,0.0
1,1,120.0,148.8,0,1,0,20.0,Graduate,12.0,11,22,0.0,12.45
2,1,138.0,123.0,0,1,0,23.0,Dropout,12.0,8,19,0.0,12.233333333333334
1,0,133.1,100.0,0,1,0,20.0,Dropout,12.0,2,22,0.0,10.5
2,1,118.0,112.1,0,1,0,23.0,Dropout,12.0,9,21,0.0,10.725
6,1,135.0,126.8,0,1,1,18.0,Graduate,16.0,14,16,0.0,12.61
1,1,130.0,115.9,0,1,0,18.0,Graduate,10.0,7,20,2.0,12.3
1,1,150.0,132.5,0,0,0,20.0,Graduate,12.0,11,16,0.0,13.25
3,1,149.0,132.2,0,1,1,18.0,Graduate,10.0,9,17,0.0,12.5
1,1,180.0,183.5,0,1,0,18.0,Dropout,15.0,4,16,0.0,6.0
1,1,133.1,136.0,0,1,0,31.0,Dropout,10.0,2,21,4.0,11.5
1,1,133.1,100.9,0,1,0,24.0,Enrolled,10.0,4,15,0.0,11.25
1,1,145.0,114.5,0,1,0,24.0,Graduate,0.0,0,0,0.0,0.0
1,1,110.0,110.3,0,0,0,26.0,Dropout,10.0,0,14,0.0,0.0
1,1,154.0,137.2,0,1,0,18.0,Dropout,12.0,9,20,0.0,12.6875
1,1,126.0,116.9,0,1,1,19.0,Enrolled,10.0,6,22,0.0,11.666666666666666
1,1,133.0,121.8,0,1,0,22.0,Dropout,12.0,0,0,0.0,0.0
2,1,145.0,127.3,0,1,0,18.0,Graduate,16.0,14,16,0.0,11.69
1,1,120.0,120.0,0,0,0,20.0,Dropout,12.0,0,23,6.0,0.0
1,1,150.0,150.0,0,1,0,25.0,Graduate,0.0,0,0,0.0,0.0
1,0,150.0,100.0,0,1,0,24.0,Graduate,10.0,9,21,0.0,11.392857142857142
1,1,150.0,150.0,0,1,0,27.0,Dropout,10.0,1,10,0.0,7.0
1,1,127.0,116.9,0,1,0,21.0,Graduate,12.0,10,14,0.0,11.7
1,1,140.0,140.0,0,1,0,21.0,Graduate,12.0,12,13,0.0,13.011904761904763
3,1,128.0,122.1,0,1,0,19.0,Dropout,12.0,10,15,0.0,11.916666666666668
1,1,127.0,160.0,0,1,0,28.0,Graduate,15.0,15,18,0.0,14.773376623376624
1,1,117.0,118.4,0,1,0,20.0,Enrolled,10.0,7,18,0.0,11.0
1,1,150.0,150.0,0,1,1,21.0,Graduate,12.0,12,18,0.0,12.8125
1,1,154.0,144.9,0,1,1,18.0,Graduate,15.0,15,16,0.0,15.573015873015873
2,1,127.0,121.1,0,1,1,18.0,Enrolled,10.0,10,14,0.0,12.899999999999999
2,1,133.0,121.8,0,1,0,20.0,Enrolled,10.0,7,15,0.0,10.6
1,1,120.0,146.8,0,1,0,25.0,Enrolled,10.0,7,11,0.0,13.85
1,1,133.1,138.0,0,1,0,22.0,Enrolled,12.0,8,19,0.0,13.5625
1,1,149.0,138.0,0,1,0,18.0,Enrolled,16.0,12,22,2.0,13.496666666666668
2,1,125.0,116.3,0,1,0,19.0,Graduate,10.0,10,16,0.0,12.125
5,1,126.0,122.5,0,1,0,19.0,Dropout,10.0,6,22,0.0,12.0
1,1,133.1,115.0,0,0,0,25.0,Dropout,12.0,8,19,0.0,13.375
1,1,115.0,115.0,0,1,0,21.0,Dropout,19.0,12,23,0.0,12.722222222222223
3,1,117.0,119.8,0,1,0,19.0,Dropout,11.0,2,20,0.0,5.5
2,1,133.1,95.0,0,1,0,20.0,Dropout,10.0,0,19,0.0,0.0
1,1,150.0,150.0,0,1,0,25.0,Dropout,23.0,20,29,0.0,11.642857142857142
1,1,130.0,117.8,0,1,0,20.0,Enrolled,10.0,6,19,0.0,11.5
1,1,161.0,144.2,0,1,0,18.0,Graduate,0.0,0,0,0.0,0.0
1,1,130.0,130.0,0,1,0,23.0,Enrolled,12.0,6,24,0.0,11.083333333333332
1,1,111.0,128.2,0,1,0,23.0,Graduate,16.0,16,16,0.0,12.5075
1,1,140.0,135.3,0,1,0,21.0,Graduate,24.0,22,32,0.0,12.045454545454547
1,1,132.0,143.9,0,1,0,20.0,Enrolled,10.0,5,23,3.0,11.833333333333332
1,0,139.0,140.7,0,1,0,25.0,Dropout,10.0,3,21,0.0,10.666666666666668
1,1,132.0,130.4,0,1,0,18.0,Graduate,12.0,11,15,0.0,13.35
6,1,119.0,123.2,0,1,0,22.0,Graduate,12.0,12,14,0.0,13.895833333333332
1,1,133.1,118.0,0,1,0,27.0,Graduate,12.0,12,14,0.0,14.357142857142858
1,1,133.1,120.0,0,1,0,25.0,Dropout,6.0,0,9,0.0,0.0
4,1,129.0,118.9,0,1,0,18.0,Dropout,10.0,6,19,4.0,11.5
1,1,128.0,117.2,0,1,0,20.0,Graduate,10.0,10,12,1.0,14.399999999999999
1,1,120.0,120.0,0,1,0,27.0,Graduate,12.0,10,23,0.0,12.25
1,0,130.0,118.1,0,1,0,20.0,Graduate,12.0,12,16,0.0,12.083333333333332
1,1,130.0,124.8,0,1,0,22.0,Dropout,10.0,1,14,0.0,6.0
6,1,111.0,106.5,0,1,0,19.0,Dropout,10.0,6,21,0.0,10.65
6,1,121.0,116.8,0,1,0,20.0,Enrolled,10.0,8,22,0.0,11.616666666666667
4,1,117.0,109.3,0,1,0,19.0,Graduate,0.0,0,0,0.0,0.0
1,1,133.1,120.0,0,0,0,29.0,Dropout,10.0,0,20,5.0,0.0
2,1,149.0,137.5,0,1,0,19.0,Graduate,16.0,14,16,0.0,13.828571428571427
2,0,172.0,150.0,0,1,1,28.0,Enrolled,10.0,10,13,0.0,10.399999999999999
1,1,134.0,120.4,0,1,0,20.0,Graduate,12.0,12,13,0.0,11.583333333333332
4,1,136.0,136.7,0,1,0,20.0,Graduate,12.0,10,14,0.0,13.5625
1,0,133.1,118.5,0,1,0,31.0,Dropout,12.0,0,12,0.0,0.0
5,1,141.0,133.0,0,1,0,18.0,Graduate,15.0,14,17,0.0,12.575892857142858
1,1,141.0,128.8,0,1,0,19.0,Enrolled,12.0,12,14,0.0,14.05952380952381
1,1,148.0,133.0,0,1,0,18.0,Graduate,10.0,8,19,0.0,12.4
1,1,102.0,102.0,0,1,0,19.0,Graduate,12.0,10,16,0.0,11.7
1,1,143.0,133.9,0,1,1,18.0,Graduate,10.0,10,10,0.0,15.1
1,1,120.0,127.0,0,1,0,19.0,Graduate,10.0,8,14,0.0,12.6
1,1,121.0,120.4,0,1,1,18.0,Graduate,12.0,12,13,0.0,12.55952380952381
3,1,122.0,124.5,0,1,0,19.0,Graduate,12.0,9,26,0.0,11.833333333333332
4,1,122.0,123.9,0,1,0,19.0,Graduate,15.0,15,17,0.0,12.993749999999999
2,1,123.0,117.8,0,1,0,18.0,Graduate,12.0,12,17,0.0,14.194444444444445
1,1,133.0,126.7,0,1,0,19.0,Enrolled,14.0,9,23,0.0,12.075
1,1,110.0,110.0,0,1,1,20.0,Graduate,12.0,12,16,0.0,12.848214285714285
1,1,155.0,134.7,0,1,0,20.0,Enrolled,12.0,9,18,0.0,13.2
1,1,119.0,113.2,0,1,0,20.0,Enrolled,12.0,11,16,0.0,13.666666666666668
1,0,120.0,141.0,0,1,0,29.0,Dropout,28.0,22,31,0.0,11.5
1,1,133.1,111.5,0,0,1,20.0,Dropout,12.0,7,24,0.0,11.0
1,1,143.0,140.0,0,0,0,31.0,Dropout,14.0,11,17,0.0,12.633333333333333
1,1,149.0,134.3,1,1,0,20.0,Graduate,12.0,12,16,0.0,13.222222222222223
1,1,133.0,125.3,0,1,0,21.0,Graduate,31.0,31,35,1.0,11.675213675213676
1,1,140.0,140.0,0,1,0,23.0,Dropout,12.0,0,0,0.0,0.0
5,1,122.0,119.6,0,0,0,21.0,Dropout,12.0,8,14,0.0,12.3
1,1,170.0,170.0,0,1,0,24.0,Graduate,15.0,15,16,0.0,16.315079365079363
1,0,120.0,150.5,0,1,0,27.0,Graduate,12.0,12,12,0.0,12.416666666666668
1,1,143.0,128.0,0,1,1,18.0,Graduate,15.0,15,17,0.0,14.434027777777779
3,1,115.0,108.7,0,0,0,21.0,Dropout,0.0,0,0,0.0,0.0
1,1,123.0,121.6,0,1,1,19.0,Dropout,10.0,0,12,0.0,0.0
6,1,131.0,125.3,0,1,1,19.0,Graduate,16.0,14,16,0.0,12.355714285714283
1,1,127.0,117.6,0,1,0,18.0,Dropout,12.0,0,0,0.0,0.0
3,1,126.0,124.3,0,1,1,18.0,Enrolled,14.0,10,16,0.0,11.98
2,1,112.0,106.1,0,1,1,20.0,Graduate,14.0,14,15,0.0,13.214285714285715
